1,-0.066947
2,-0.44716
3,-0.72016
4,-0.93404
5,-1.1004
6,-1.243
7,-1.3734
8,-1.4983
9,-1.6232
10,-1.7536
11,-1.8963
12,-2.0626
13,-2.2765
14,-2.5583
15,-12.037
16,-4.9857
17,-10.288
18,-10.075
19,-10.123
20,-11.522
