1,-0.09691
2,-0.52288
3,-0.84239
4,-1.1091
5,-1.3748
6,-1.699
7,-1.822
8,-2.0017
9,-2.3133
10,-9.9902
11,-3.0393
12,-10.556
13,-4.9859
14,-9.5472
15,-9.0699
16,-10.022
17,-10.27
18,-9.631
19,-12.136
20,-11.677
