1,-0.066947
2,-0.44716
3,-0.71426
4,-0.93404
5,-1.1369
6,-1.3454
7,-1.4739
8,-1.6218
9,-1.8286
10,-2.1461
11,-2.1796
12,-2.2978
13,-2.4292
14,-2.5081
15,-2.6505
16,-2.942
17,-2.8993
18,-2.9833
19,-3.1085
20,-3.3911
21,-4.6873
22,-4.0374
23,-3.9687
24,-4.26
25,-5.5502
26,-6.1125
27,-6.7576
28,-7.1393
29,-9.6528
30,-9.3858
31,-9.2805
32,-9.6383
33,-9.4686
34,-9.6426
35,-10.138
36,-9.2066
37,-9.3215
38,-10.424
39,-10.052
40,-10.249
